,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
64,0.5999999999999999,0.3950617283950618,0.36170212765957455,0.03738317757009346,0.41071428571428575,0.37179487179487175,0.43162393162393164,0.37643097643098145,0.44594594594594605,0.44444444444444436,0.3275862068965518,6
66,0.3999999999999999,0.44444444444444453,0.2978723404255319,0.2710280373831776,0.44642857142857145,0.3205128205128205,0.44017094017094016,0.21481481481481524,0.5405405405405408,0.49999999999999994,0.7241379310344829,7
68,0.47499999999999987,0.37037037037037046,0.44680851063829785,0.07009345794392524,0.5535714285714286,0.3589743589743589,0.32051282051282054,0.3696969696969745,0.689189189189189,0.7777777777777777,0.3965517241379308,8
69,0.6499999999999999,0.3950617283950618,0.4042553191489361,0.44392523364485986,0.625,0.24358974358974358,0.35897435897435903,0.6121212121212096,0.41891891891891886,0.24074074074074064,0.18965517241379293,5
70,0.34999999999999987,0.4691358024691359,0.7021276595744681,0.33644859813084116,0.7321428571428572,0.5897435897435898,0.952991452991453,0.5717171717171823,0.3783783783783785,0.537037037037037,0.10344827586206895,6
71,0.4999999999999998,0.54320987654321,0.27659574468085113,0.18691588785046728,0.8214285714285714,0.6217948717948718,0.9294871794871796,0.5851851851851961,0.6756756756756759,0.7037037037037035,0.18965517241379293,5
73,0.9499999999999997,0.37037037037037046,0.7659574468085107,0.01869158878504673,0.6964285714285714,0.08974358974358973,0.21794871794871795,0.4707070707070784,0.17567567567567632,0.49999999999999994,0.1206896551724137,6
74,0.47499999999999987,0.37037037037037046,0.44680851063829785,0.07009345794392524,0.5535714285714286,0.3589743589743589,0.32051282051282054,0.3696969696969745,0.689189189189189,0.7777777777777777,0.3965517241379308,8
75,0.6499999999999999,0.3950617283950618,0.4042553191489361,0.44392523364485986,0.625,0.24358974358974358,0.35897435897435903,0.6121212121212096,0.41891891891891886,0.24074074074074064,0.18965517241379293,5
76,0.5749999999999997,0.2469135802469136,0.5531914893617021,0.03738317757009346,0.49999999999999994,0.37179487179487175,0.28205128205128205,0.1811447811447806,0.5945945945945943,0.27777777777777773,0.7413793103448276,7
77,0.5499999999999998,0.5925925925925927,0.5106382978723405,0.03271028037383178,0.48214285714285726,0.23076923076923075,0.20512820512820512,0.27542087542087756,0.6621621621621618,0.7962962962962961,0.6206896551724139,7
78,0.6499999999999999,0.2469135802469136,0.42553191489361697,0.38317757009345804,0.8750000000000002,0.30769230769230765,0.35042735042735046,0.6053872053872027,0.16216216216216228,0.6296296296296295,0.15517241379310343,5
81,0.5749999999999997,0.2962962962962964,0.5106382978723405,0.7196261682242991,0.625,0.6282051282051282,0.6196581196581197,0.7670033670033689,0.5270270270270268,0.7037037037037035,0.13793103448275845,6
82,0.5749999999999997,0.6419753086419755,0.2127659574468085,0.25700934579439255,0.8571428571428572,0.5769230769230769,0.6111111111111112,0.504377104377113,0.47297297297297325,0.3703703703703703,0.2758620689655171,5
83,0.6249999999999998,0.3456790123456791,0.42553191489361697,0.35514018691588783,0.5714285714285714,0.5128205128205128,0.7948717948717949,0.6390572390572515,0.689189189189189,0.44444444444444436,0.18965517241379293,6
87,0.4999999999999998,0.4197530864197532,0.44680851063829785,0.5934579439252338,0.625,0.8589743589743589,0.7735042735042735,0.6794612794612789,0.5405405405405408,0.48148148148148134,0.22413793103448265,6
91,0.32499999999999973,0.4691358024691359,0.7021276595744681,0.3224299065420561,0.6071428571428572,0.8076923076923076,0.9487179487179488,0.5784511784511892,0.4054054054054057,0.46296296296296285,0.10344827586206895,5
92,0.5249999999999999,0.3950617283950618,0.4893617021276596,0.05140186915887851,0.35714285714285726,0.5769230769230769,0.4914529914529915,0.19461279461279446,0.5945945945945943,0.3333333333333333,0.7241379310344829,7
93,0.5249999999999999,0.32098765432098775,0.4893617021276596,0.05607476635514019,0.33928571428571436,0.5897435897435898,0.4914529914529915,0.18787878787878753,0.5810810810810811,0.3518518518518517,0.7241379310344829,7
94,0.6749999999999998,0.2222222222222223,0.46808510638297873,0.05140186915887851,0.44642857142857145,0.6282051282051282,0.5427350427350428,0.30235690235690527,0.5270270270270268,0.4074074074074074,0.5344827586206897,7
95,0.5749999999999997,0.44444444444444453,0.4042553191489361,0.5514018691588786,0.5178571428571428,0.7692307692307692,0.935897435897436,0.6592592592592581,0.2972972972972978,0.3703703703703703,0.13793103448275845,6
97,0.9499999999999997,0.45679012345679026,0.5531914893617021,0.028037383177570097,0.33928571428571436,0.16666666666666666,0.25213675213675213,0.2821548821548845,0.17567567567567632,0.25925925925925913,0.517241379310345,7
100,0.6499999999999999,0.4197530864197532,0.574468085106383,0.602803738317757,0.8035714285714286,0.641025641025641,0.7307692307692308,0.6996632996633139,0.24324324324324342,0.4074074074074074,0.1206896551724137,5
101,0.5749999999999997,0.09876543209876545,0.46808510638297873,0.42056074766355145,0.6964285714285714,0.7948717948717948,0.6025641025641026,0.6121212121212096,0.7837837837837838,0.3518518518518517,0.17241379310344818,5
102,0.2999999999999998,0.32098765432098775,0.2978723404255319,0.5373831775700935,0.625,0.6794871794871794,0.6111111111111112,0.665993265993265,0.7027027027027022,0.3148148148148148,0.17241379310344818,5
103,0.6749999999999998,0.5555555555555557,0.6382978723404256,0.8551401869158879,0.7857142857142858,0.5384615384615384,0.6367521367521368,0.8680134680134728,0.22972972972973027,0.44444444444444436,0.10344827586206895,5
104,0.6499999999999999,0.4197530864197532,0.574468085106383,0.602803738317757,0.8035714285714286,0.641025641025641,0.7307692307692308,0.6996632996633139,0.24324324324324342,0.4074074074074074,0.1206896551724137,5
105,0.6249999999999998,0.12345679012345681,0.46808510638297873,0.6448598130841122,0.6428571428571428,0.41025641025641024,0.3760683760683761,0.6929292929292927,0.5135135135135136,0.24074074074074064,0.13793103448275845,6
106,0.5749999999999997,0.09876543209876545,0.46808510638297873,0.42056074766355145,0.6964285714285714,0.7948717948717948,0.6025641025641026,0.6121212121212096,0.7837837837837838,0.3518518518518517,0.17241379310344818,5
107,0.5749999999999997,0.37037037037037046,0.5319148936170213,0.7429906542056076,0.44642857142857145,0.7435897435897435,0.6410256410256411,0.8006734006734035,0.4594594594594601,0.6851851851851849,0.1206896551724137,6
108,0.5749999999999997,0.37037037037037046,0.5319148936170213,0.7429906542056076,0.44642857142857145,0.7435897435897435,0.6410256410256411,0.8006734006734035,0.4594594594594601,0.6851851851851849,0.1206896551724137,6
109,0.5249999999999999,0.6172839506172841,0.38297872340425543,0.03271028037383178,0.6428571428571428,0.4487179487179487,0.7094017094017094,0.37643097643098145,0.6081081081081083,0.7037037037037035,0.3275862068965518,5
111,0.5999999999999999,0.4691358024691359,0.7659574468085107,0.8481308411214954,0.6607142857142858,0.5512820512820512,1.0,0.8680134680134728,0.2972972972972978,0.5555555555555556,0.0862068965517242,5
112,0.5999999999999999,0.5679012345679013,0.851063829787234,0.5934579439252338,0.7321428571428572,0.8461538461538461,0.7435897435897436,0.7468013468013481,0.2567567567567566,0.46296296296296285,0.13793103448275845,5
113,0.47499999999999987,0.8148148148148149,0.5106382978723405,0.40186915887850466,0.6071428571428572,0.34615384615384615,0.5512820512820513,0.6525252525252512,0.5405405405405408,0.537037037037037,0.1206896551724137,5
114,0.47499999999999987,0.8148148148148149,0.5106382978723405,0.40186915887850466,0.6071428571428572,0.34615384615384615,0.5512820512820513,0.6525252525252512,0.5405405405405408,0.537037037037037,0.1206896551724137,5
116,0.2999999999999998,0.5679012345679013,0.2978723404255319,0.12616822429906543,0.46428571428571436,0.2948717948717948,0.5213675213675214,0.2888888888888914,0.6621621621621618,0.4074074074074074,0.5000000000000002,6
117,0.5499999999999998,0.14814814814814822,0.6382978723404256,0.05140186915887851,0.35714285714285726,0.1794871794871795,0.27350427350427353,0.26868686868687064,0.5000000000000004,0.3703703703703703,0.5862068965517244,6
118,0.5999999999999999,0.5679012345679013,0.851063829787234,0.5934579439252338,0.7321428571428572,0.8461538461538461,0.7435897435897436,0.7468013468013481,0.2567567567567566,0.46296296296296285,0.13793103448275845,5
119,0.6249999999999998,0.5925925925925927,0.8085106382978723,0.5934579439252338,0.8035714285714286,0.7051282051282051,0.747863247863248,0.7468013468013481,0.2972972972972978,0.5185185185185184,0.13793103448275845,5
121,0.7499999999999998,0.3950617283950618,0.46808510638297873,0.5420560747663552,0.6964285714285714,0.5128205128205128,0.5,0.760269360269362,0.2567567567567566,0.5925925925925926,0.06896551724137923,5
122,0.6499999999999999,0.19753086419753088,0.44680851063829785,0.29205607476635514,0.7857142857142858,0.37179487179487175,0.4700854700854701,0.5447811447811404,0.6351351351351355,0.22222222222222227,0.22413793103448265,5
123,0.5249999999999999,0.27160493827160503,0.38297872340425543,0.20560747663551404,0.767857142857143,0.15384615384615385,0.5341880341880343,0.5447811447811404,0.6351351351351355,0.25925925925925913,0.1206896551724137,6
125,0.47499999999999987,0.27160493827160503,0.5531914893617021,0.02336448598130842,0.19642857142857145,0.782051282051282,0.5213675213675214,0.27542087542087756,0.6081081081081083,0.48148148148148134,0.4482758620689655,6
126,0.6499999999999999,0.7654320987654323,0.27659574468085113,0.2990654205607477,0.32142857142857145,0.34615384615384615,0.4487179487179488,0.4639730639730715,0.4324324324324329,0.3703703703703703,0.3620689655172413,5
127,0.4249999999999998,0.3950617283950618,0.46808510638297873,0.3271028037383178,0.41071428571428575,0.5897435897435898,0.7777777777777779,0.5851851851851961,0.8513513513513513,0.5925925925925926,0.22413793103448265,7
128,0.32499999999999973,0.54320987654321,0.9787234042553193,0.10280373831775702,0.5178571428571428,0.5769230769230769,0.6752136752136753,0.35622895622896067,0.6486486486486487,0.6481481481481479,0.4310344827586208,7
129,0.32499999999999973,0.54320987654321,0.9787234042553193,0.09813084112149534,0.5535714285714286,0.5641025641025641,0.6965811965811967,0.35622895622896067,0.6621621621621618,0.6481481481481479,0.4310344827586208,6
130,0.2250000000000001,0.44444444444444453,0.3191489361702128,0.4579439252336449,0.0892857142857143,0.0641025641025641,0.15384615384615385,0.4639730639730715,0.7702702702702706,0.27777777777777773,0.3793103448275861,5
131,0.4249999999999998,0.3950617283950618,0.46808510638297873,0.3271028037383178,0.41071428571428575,0.5897435897435898,0.7777777777777779,0.5851851851851961,0.8513513513513513,0.5925925925925926,0.22413793103448265,7
132,0.4249999999999998,0.8518518518518519,0.6382978723404256,0.5841121495327103,0.41071428571428575,0.7307692307692307,0.9401709401709403,0.7265993265993274,0.554054054054054,0.6481481481481479,0.10344827586206895,5
133,0.44999999999999973,0.3950617283950618,0.36170212765957455,0.7102803738317758,0.35714285714285726,0.5641025641025641,0.7136752136752137,0.7468013468013481,0.567567567567568,0.537037037037037,0.13793103448275845,5
134,0.4999999999999998,0.4691358024691359,0.25531914893617025,0.3504672897196262,0.33928571428571436,0.6794871794871794,0.7777777777777779,0.6053872053872027,0.5000000000000004,0.5555555555555556,0.0862068965517242,5
135,0.47499999999999987,0.4691358024691359,0.44680851063829785,0.705607476635514,0.37499999999999994,0.5384615384615384,0.6752136752136753,0.7265993265993274,0.5945945945945943,0.6296296296296295,0.2068965517241379,5
136,0.8499999999999996,0.37037037037037046,0.6382978723404256,0.028037383177570097,0.2142857142857143,0.43589743589743585,0.4273504273504274,0.32929292929293297,0.4054054054054057,0.2962962962962962,0.3965517241379308,6
138,0.4999999999999998,0.27160493827160503,0.5531914893617021,0.060747663551401876,0.35714285714285726,0.3589743589743589,0.32051282051282054,0.3090909090909122,0.44594594594594605,0.5925925925925926,0.413793103448276,7
139,0.8249999999999997,0.49382716049382736,0.6170212765957447,0.060747663551401876,0.25000000000000006,0.20512820512820512,0.24786324786324787,0.34949494949495374,0.554054054054054,0.5555555555555556,0.5862068965517244,6
140,0.3749999999999998,0.5679012345679013,0.5106382978723405,0.07476635514018694,0.5357142857142858,0.23076923076923075,0.23931623931623935,0.37643097643098145,0.6486486486486487,0.3888888888888888,0.31034482758620663,5
142,0.7749999999999999,0.32098765432098775,0.6382978723404256,0.028037383177570097,0.42857142857142855,0.4615384615384615,0.36752136752136755,0.32929292929293297,0.5270270270270268,0.5925925925925926,0.413793103448276,6
143,0.9249999999999998,0.32098765432098775,0.6595744680851063,0.17289719626168226,0.37499999999999994,0.28205128205128205,0.33333333333333337,0.51111111111112,0.4864864864864864,0.574074074074074,0.22413793103448265,6
144,0.8249999999999997,0.2962962962962964,0.6382978723404256,0.06542056074766356,0.39285714285714285,0.21794871794871795,0.28205128205128205,0.3360269360269399,0.4054054054054057,0.5925925925925926,0.482758620689655,6
145,0.3749999999999998,0.4320987654320989,0.574468085106383,0.02336448598130842,0.44642857142857145,0.4487179487179487,0.39743589743589747,0.2282828282828291,0.24324324324324342,0.3148148148148148,0.4310344827586208,6
146,0.19999999999999996,0.19753086419753088,0.36170212765957455,0.03738317757009346,0.5178571428571428,0.6538461538461539,0.6282051282051283,0.3158249158249191,0.6216216216216215,0.27777777777777773,0.2931034482758619,6
148,0.3749999999999998,0.6419753086419755,0.4893617021276596,0.18691588785046728,0.33928571428571436,0.21794871794871795,0.25213675213675213,0.3090909090909122,0.7567567567567566,0.6666666666666665,0.6206896551724139,7
149,0.5249999999999999,0.4197530864197532,0.42553191489361697,0.16355140186915887,0.6964285714285714,0.2692307692307692,0.40598290598290604,0.4639730639730715,0.22972972972973027,0.2962962962962962,0.17241379310344818,6
150,0.7749999999999999,0.3456790123456791,0.5957446808510638,0.3457943925233645,0.49999999999999994,0.5641025641025641,0.5598290598290598,0.4235690235690157,0.4054054054054057,0.18518518518518517,0.5344827586206897,7
151,0.6999999999999997,0.2469135802469136,0.7659574468085107,0.4485981308411215,0.7142857142857144,0.717948717948718,0.4871794871794872,0.6525252525252512,0.4324324324324329,0.3888888888888888,0.2586206896551724,6
152,0.5249999999999999,0.4197530864197532,0.42553191489361697,0.16355140186915887,0.6964285714285714,0.2692307692307692,0.40598290598290604,0.4639730639730715,0.22972972972973027,0.2962962962962962,0.17241379310344818,6
153,0.5999999999999999,0.2469135802469136,0.6595744680851063,0.028037383177570097,0.5892857142857144,0.5,0.3247863247863248,0.32255892255892604,0.4324324324324329,0.4259259259259259,0.3448275862068966,5
155,0.6499999999999999,0.3950617283950618,0.6808510638297872,0.6261682242990655,0.9107142857142858,0.5897435897435898,0.7564102564102565,0.7265993265993274,0.09459459459459518,0.3703703703703703,0.0862068965517242,6
156,0.6499999999999999,0.3950617283950618,0.6808510638297872,0.6261682242990655,0.9107142857142858,0.5897435897435898,0.7564102564102565,0.7265993265993274,0.09459459459459518,0.3703703703703703,0.0862068965517242,6
157,0.32499999999999973,0.5925925925925927,0.2978723404255319,0.042056074766355145,0.37499999999999994,0.4615384615384615,0.44017094017094016,0.1811447811447806,0.6351351351351355,0.3703703703703703,0.6896551724137934,7
160,0.32499999999999973,0.5925925925925927,0.2978723404255319,0.042056074766355145,0.37499999999999994,0.4615384615384615,0.44017094017094016,0.1811447811447806,0.6351351351351355,0.3703703703703703,0.6896551724137934,7
161,0.3999999999999999,0.3456790123456791,0.9787234042553193,0.649532710280374,0.7142857142857144,0.3205128205128205,0.5897435897435898,0.7333333333333343,0.21621621621621623,0.3333333333333333,0.1206896551724137,5
162,0.3749999999999998,0.6913580246913581,0.42553191489361697,0.19626168224299068,0.6071428571428572,0.15384615384615385,0.27350427350427353,0.4101010101010161,0.6216216216216215,0.3148148148148148,0.3793103448275861,5
163,0.6499999999999999,0.3950617283950618,0.6808510638297872,0.6261682242990655,0.9107142857142858,0.5897435897435898,0.7564102564102565,0.7265993265993274,0.09459459459459518,0.3703703703703703,0.0862068965517242,6
164,0.47499999999999987,0.3950617283950618,0.5319148936170213,0.5841121495327103,0.625,0.7948717948717948,0.7863247863247864,0.665993265993265,0.44594594594594605,0.5185185185185184,0.18965517241379293,5
165,0.5499999999999998,0.37037037037037046,0.5531914893617021,0.5794392523364487,0.6428571428571428,0.8974358974358974,0.6666666666666667,0.6794612794612789,0.4594594594594601,0.49999999999999994,0.24137931034482762,5
166,0.8999999999999999,0.4691358024691359,0.7659574468085107,0.37850467289719625,0.5892857142857144,0.47435897435897434,0.7521367521367522,0.6929292929292927,0.4324324324324329,0.6851851851851849,0.2068965517241379,6
167,0.47499999999999987,0.9382716049382718,0.1702127659574468,0.08411214953271029,0.33928571428571436,0.2948717948717948,0.3290598290598291,0.16767676767676676,0.3513513513513513,0.4074074074074074,0.7241379310344829,7
168,0.6749999999999998,0.5185185185185186,0.44680851063829785,0.3901869158878505,0.7142857142857144,0.23076923076923075,0.5555555555555556,0.6525252525252512,0.3513513513513513,0.5925925925925926,0.15517241379310343,5
170,0.5749999999999997,0.54320987654321,0.7659574468085107,0.042056074766355145,0.9107142857142858,0.34615384615384615,0.4786324786324787,0.235016835016836,0.4054054054054057,0.5925925925925926,0.7413793103448276,6
171,0.7749999999999999,0.27160493827160503,0.7446808510638299,0.042056074766355145,0.5357142857142858,0.19230769230769232,0.32051282051282054,0.3090909090909122,0.41891891891891886,0.3148148148148148,0.4482758620689655,6
